file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-web/src/test/java/com/sismics/reader/rest/TestJobResource.java,com.sismics.reader.rest.TestJobResource,class,7,7,0,7,1,3,0,19,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,29,9,11,2,7,0,0,0,0,54,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/dao/lucene/ReaderStandardAnalyzer.java,com.sismics.reader.core.dao.lucene.ReaderStandardAnalyzer$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/dao/jpa/JobDao.java,com.sismics.reader.core.dao.jpa.JobDao,class,9,12,3,9,7,2,0,21,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,5,45,5,0,1,1,0,12,0,13,0,13,1,0,0,0,62,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/util/ConfigUtil.java,com.sismics.reader.core.util.ConfigUtil,class,4,7,3,4,5,1,0,6,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,21,4,0,1,0,0,2,0,4,1,4,1,0,0,0,32,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/model/jpa/Role.java,com.sismics.reader.core.model.jpa.Role,class,2,2,0,2,9,1,0,3,20,0.7222222,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,1,33,5,0,0,0,0,7,2,4,0,4,0,0,0,0,23,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/dao/jpa/FeedSubscriptionDao.java,com.sismics.reader.core.dao.jpa.FeedSubscriptionDao,class,10,16,6,10,20,2,0,39,36,0.0,0.0,0.0,9,0,8,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,10,95,7,2,5,1,1,38,2,25,0,25,2,0,0,0,114,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-web/src/test/java/com/sismics/reader/rest/TestStarredResource.java,com.sismics.reader.rest.TestStarredResource,class,6,6,0,6,1,3,0,19,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0,0,31,9,20,3,9,0,0,0,0,48,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/reader/core/dao/jpa/LocaleDao.java,com.sismics.reader.core.dao.jpa.LocaleDao,class,2,5,3,2,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,16,3,0,0,1,0,2,0,3,0,3,1,0,0,0,36,1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/test/java/com/sismics/reader/core/dao/file/html/TestFaviconExtractor.java,com.sismics.reader.core.dao.file.html.TestFaviconExtractor$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/Main/project-1-team-27/ck-analysis/./reader-core/src/main/java/com/sismics/util/context/ThreadLocalContext.java,com.sismics.util.context.ThreadLocalContext,class,1,20,19,1,8,1,0,2,7,0.5833334,0.0,0.0,6,2,5,1,0,0,5,0,0,0,2,1,1,1,0,0,1,0,0,26,3,0,2,0,0,0,0,4,0,3,1,0,0,0,39,1,0
