file,class,method,variable,usage
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,pushElement/1[com.sismics.reader.core.dao.file.opml.OpmlReader.Element],elementStack,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,pushElement/1[com.sismics.reader.core.dao.file.opml.OpmlReader.Element],log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,pushElement/1[com.sismics.reader.core.dao.file.opml.OpmlReader.Element],currentElement,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,popElement/0,elementStack,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,popElement/0,log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,popElement/0,currentElement,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/opml/OpmlReader.java,com.sismics.reader.core.dao.file.opml.OpmlReader,getOutlineList/0,rootOutline,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/adblock/Helper.java,com.sismics.util.adblock.Helper,load/1[java.lang.String],js,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/adblock/Helper.java,com.sismics.util.adblock.Helper,Helper/1[com.sismics.util.adblock.JSEngine],js,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/adblock/Helper.java,com.sismics.util.adblock.Helper,log/1[java.lang.Object],log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,getLogList/0,logQueue,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,append/1[com.sismics.util.log4j.LoggingEvent],size,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,append/1[com.sismics.util.log4j.LoggingEvent],logQueue,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,setSize/1[int],size,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,"find/2[com.sismics.util.log4j.LogCriteria,com.sismics.reader.core.util.jpa.PaginatedList<com.sismics.util.log4j.LogEntry>]",size,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,com.sismics.util.log4j.MemoryAppender,"find/2[com.sismics.util.log4j.LogCriteria,com.sismics.reader.core.util.jpa.PaginatedList<com.sismics.util.log4j.LogEntry>]",logQueue,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/sanitizer/TextSanitizer.java,com.sismics.reader.core.util.sanitizer.TextSanitizer,sanitize/1[java.lang.String],TAG_PATTERN,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/sanitizer/TextSanitizer.java,com.sismics.reader.core.util.sanitizer.TextSanitizer,sanitize/1[java.lang.String],policy,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleCommentUrl/1[java.lang.String],articleCommentUrl,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleEnclosureUrl/0,articleEnclosureUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleEnclosureType/1[java.lang.String],articleEnclosureType,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleEnclosureUrl/1[java.lang.String],articleEnclosureUrl,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleTitle/0,articleTitle,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticlePublicationTimestamp/0,articlePublicationTimestamp,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleUrl/0,articleUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setFeedTitle/1[java.lang.String],feedTitle,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getFeedSubscriptionTitle/0,feedSubscriptionTitle,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleId/0,articleId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setReadTimestamp/1[java.lang.Long],readTimestamp,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleGuid/1[java.lang.String],articleGuid,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setStarTimestamp/1[java.lang.Long],starTimestamp,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticlePublicationTimestamp/1[java.lang.Long],articlePublicationTimestamp,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleId/1[java.lang.String],articleId,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleCreator/0,articleCreator,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleCommentUrl/0,articleCommentUrl,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getStarTimestamp/0,starTimestamp,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleUrl/1[java.lang.String],articleUrl,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleEnclosureLength/0,articleEnclosureLength,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleCommentCount/1[java.lang.Integer],articleCommentCount,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleGuid/0,articleGuid,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleDescription/0,articleDescription,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getId/0,id,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleCreator/1[java.lang.String],articleCreator,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleTitle/1[java.lang.String],articleTitle,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleCommentCount/0,articleCommentCount,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setFeedSubscriptionTitle/1[java.lang.String],feedSubscriptionTitle,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleDescription/1[java.lang.String],articleDescription,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getFeedTitle/0,feedTitle,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getReadTimestamp/0,readTimestamp,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setFeedSubscriptionId/1[java.lang.String],feedSubscriptionId,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setId/1[java.lang.String],id,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,setArticleEnclosureLength/1[java.lang.Integer],articleEnclosureLength,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getFeedSubscriptionId/0,feedSubscriptionId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,getArticleEnclosureType/0,articleEnclosureType,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,getFeedId/0,feedId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setSuccess/1[boolean],success,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,toString/0,feedId,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,toString/0,success,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,toString/0,id,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setFeedId/1[java.lang.String],feedId,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,getDuration/0,duration,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setId/1[java.lang.String],id,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,getCreateDate/0,createDate,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setCreateDate/1[java.util.Date],createDate,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setDuration/1[java.lang.Integer],duration,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,getId/0,id,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,getMessage/0,message,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,isSuccess/0,success,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/model/jpa/FeedSynchronization.java,com.sismics.reader.core.model.jpa.FeedSynchronization,setMessage/1[java.lang.String],message,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,"FilterColumn/2[java.lang.String,java.lang.String]",filter,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,"FilterColumn/2[java.lang.String,java.lang.String]",column,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,hasParam/0,column,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,getFilter/0,filter,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,getColumn/0,column,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,com.sismics.util.jpa.filter.FilterColumn,getParamName/0,column,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,open/0,log,9
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,open/0,connectionHelper,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,open/0,exceptions,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,open/0,stmt,9
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,getExceptions/0,exceptions,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeAllScript/1[int],log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,setHaltOnError/1[boolean],haltOnError,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,DbOpenHelper/1[com.sismics.util.jpa.ServiceRegistry],formatter,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,DbOpenHelper/1[com.sismics.util.jpa.ServiceRegistry],sqlStatementLogger,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,DbOpenHelper/1[com.sismics.util.jpa.ServiceRegistry],connectionHelper,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeScript/1[java.io.InputStream],formatter,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeScript/1[java.io.InputStream],log,3
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeScript/1[java.io.InputStream],stmt,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeScript/1[java.io.InputStream],haltOnError,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,executeScript/1[java.io.InputStream],exceptions,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,com.sismics.util.jpa.DbOpenHelper,setFormat/1[boolean],formatter,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/json/StarredReader.java,com.sismics.reader.core.dao.file.json.StarredReader,setStarredArticleListener/1[com.sismics.reader.core.dao.file.json.StarredArticleImportedListener],starredArticleImportedListener,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/json/StarredReader.java,com.sismics.reader.core.dao.file.json.StarredReader,read/1[java.io.InputStream],log,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/dao/file/json/StarredReader.java,com.sismics.reader.core.dao.file.json.StarredReader,read/1[java.io.InputStream],starredArticleImportedListener,2
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,com.sismics.reader.core.util.jpa.PaginatedList,setResultCount/1[int],resultCount,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,com.sismics.reader.core.util.jpa.PaginatedList,"PaginatedList/2[int,int]",offset,4
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,com.sismics.reader.core.util.jpa.PaginatedList,"PaginatedList/2[int,int]",limit,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,com.sismics.reader.core.util.jpa.PaginatedList,getResultList/0,resultList,1
/Users/shravangadbail/Desktop/College/3.2/SE/Project/Project-1/Code/8/project-1-team-27/./ck-analysis/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,com.sismics.reader.core.util.jpa.PaginatedList,getResultCount/0,resultCount,1
